Title	Authors	Pdf	Presentation	Volume_Name	Notes
Introduction and program		http://www.mt-archive.info/10/JEC-2010-prelims.pdf			
Creating Value at the Boundary Between Humans and Machines	Daniel Marcu	http://www.mt-archive.info/10/JEC-2010-Marcu.pdf			
Shared Resources, Shared Values? Ethical Implications of Sharing Translation Resources	Jo Drugan and Bogdan Babych	http://www.mt-archive.info/10/JEC-2010-Drugan.pdf			
Integrating Machine Translation with Translation Memory: A Practical Approach	Panagiotis Kanavos and Dimitrios Kartsaklis	http://www.mt-archive.info/10/JEC-2010-Kanavos.pdf			
Convergence of Translation Memory and Statistical Machine Translation	Philipp Koehn and Jean Senellart	http://www.mt-archive.info/10/JEC-2010-Koehn.pdf			
Estimating Machine Translation Post-Editing Effort with HTER	Lucia Specia and Atefeh Farzindar	http://www.mt-archive.info/10/JEC-2010-Specia.pdf			
Source Text Characteristics and Technical and Temporal Post-Editing Effort: What is Their Relationship	Midori Tatsumi and Johann Roturier	http://www.mt-archive.info/10/JEC-2010-Tatsumi.pdf			
What is Their Relationship	Midori Tatsumi and Johann Roturier	http://www.mt-archive.info/10/JEC-2010-Tatsumi.pdf			
Machine Translation of TV Subtitles for Large Scale Production	Martin Volk and Rico Sennrich and Christian Hardmeier and Frida Tidström	http://www.mt-archive.info/10/JEC-2010-Volk.pdf			
