Title	Authors	Pdf	Presentation	Volume_Name	Pages	Notes
Introduction	Bente Maegaard	http://www.mt-archive.info/00/LREC-2000-Maegaard.pdf				
Toward an automated, task-based MT evaluation strategy	J. White	http://www.mt-archive.info/00/LREC-2000-White-2.pdf				
Black-Box/Glass-Box Evaluation in Shiraz	Remi Zajac	http://www.mt-archive.info/00/LREC-2000-Zajac.pdf				
Name translation as a machine translation evaluation task	Lynette Hirschman and Florence Reeder and John Burger and Keith Miller	http://www.mt-archive.info/00/LREC-2000-Hirschman.pdf				
From human evaluation to automatic selection of good translations	D. Ćavar and Uwe Küssner and Dan Tidhar	http://www.mt-archive.info/00/LREC-2000-Cavar.pdf				
Automatic extrapolation of human assessment of translation quality	S.Vogel and Sonja Nießen and Hermann Ney	http://www.mt-archive.info/00/LREC-2000-Vogel.pdf				
Correspondence measures in MT evaluation	L.Ahrenberg and Magus Merkel	http://www.mt-archive.info/00/LREC-2000-Ahrenberg-2.pdf				
