Title	Authors	Pdf	Presentation	Volume_Name	Pages	Notes
Overview of the Seventh NTCIR Workshop	Noriko Kando	http://www.mt-archive.info/jnl/NTCIR-2008-Kando.pdf				
From CLEF to TrebleCLEF: the evolution of the cross-language evaluation forum.	Nicola Ferro and Carol Peters	http://www.mt-archive.info/jnl/NTCIR-2008-Ferro.pdf				
Using Google translation in cross-lingual information retrieval.	He Xiaoning and Wang Peidong and Qi Haoliang and Yang Muyun and Lei Guohua and Xue Yong	http://www.mt-archive.info/jnl/NTCIR-2008-He.pdf				
Statistical machine translation based passage retrieval – experiment at NTCIR-7 IR4QA task	Tatsuhiro Hyodo and Tomoyosi Akiba	http://www.mt-archive.info/jnl/NTCIR-2008-Hyodo.pdf				
Query expansion and machine translation for robust cross-lingual information retrieval.	Ni Lao and Hideki Shima and Teruko Mitamura and Eric Nyberg	http://www.mt-archive.info/jnl/NTCIR-2008-Lao.pdf				
Overview of the NTCIR-6 ACLIA tasks: advanced cross-lingual information access	Teruko Mitamura and Eric Nyberg and Hideki Shima and Tsuneaki Kato and Tatsunori Mori and Chin-Yew Lin and Ruihua Song and Chuan-Jie Lin and Tetsuya Sakai and Donghong Ji and Noriko Kando	http://www.mt-archive.info/jnl/NTCIR-2008-Mitamura.pdf				
