Title	Authors	Pdf	Presentation	Volume_Name	Pages	Notes
Trans-EZ at NTCIR-2: synset co-occurrence method for English-Chinese cross-lingual information retrieval	Guo-Wei Bian and Chi-Ching Lin	http://www.mt-archive.info/jnl/NTCIR-2001-Bian.pdf				
The CLEF campaign.	Martin Braschler and Carol Peters	http://www.mt-archive.info/jnl/NTCIR-2001-Braschler.pdf				
Berkeley at NTCIR-2: Chinese, Japanese, and English IR experiments	Aitao Chen and Frederic C.Gey and Hailing Jiang	http://www.mt-archive.info/jnl/NTCIR-2001-Chen.pdf				
NTCIR-2 Chinese, cross language retrieval experiment using PIRCS	K.L.Kwok	http://www.mt-archive.info/jnl/NTCIR-2001-Kwok.pdf				
Cross-lingual information retrieval based on LSI with multiple word spaces.	Tatsunori Mori and Tomoharu Kokubu and Takashi Tanaka	http://www.mt-archive.info/jnl/NTCIR-2001-Mori.pdf				
CRL at NTCIR2	Masaki Murata and Masao Utiyama and Qing Ma and Hiromi Ozaku and Hitoshi Isahara	http://www.mt-archive.info/jnl/NTCIR-2001-Murata.pdf				
Flexible pseudo-relevance feedback for NTCIR-2	Tetsuya Sakai and Stephen E.Robertson and Stephen Walker	http://www.mt-archive.info/jnl/NTCIR-2001-Sakai.pdf				
Japanese and English cross-lingual information retrieval at DLUT.	Seigo Tanimura and Masashi Suzuki and Hiroshi Nakagawa and Tatsunori Mori	http://www.mt-archive.info/jnl/NTCIR-2001-Tanimura.pdf				
